@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute controlVar4 numeric
@attribute controlVar5 numeric
@attribute varObjetivo numeric

@data
0,150,44.861931,31.594,-8.505682,108.13089,119.482391
0,150,-4.039435,33.788961,-12.118349,130.957687,119.771111
0,150,-5.23357,41.020357,-15.29358,123.476204,123.349495
0,150,-44.108585,46.576357,18.332299,99.421333,127.179382
0,150,-22.888271,43.116091,66.209505,52.25835,72.897255
0,150,20.373749,36.436872,65.48958,0,30.845205
0,150,64.733017,46.759157,42.610358,52.258324,86.904457
0,150,28.746317,31.657415,9.738586,99.421318,54.653038
0,150,-7.861122,20.572122,-41.444574,148.674271,193.599304
0,150,0.139184,5.343478,-2.551636,174.445862,109.49334
0,150,-22.097355,3.599045,29.301388,119.767326,71.231781
0,150,-20.791138,4.042117,69.108729,59.92231,55.595608
0,150,27.588102,5.597,112.319857,0,56.050518
0,150,47.722744,3.882867,52.307909,59.922318,51.748783
0,150,50.398483,4.616905,2.966338,119.767342,124.629776
0,150,-4.062484,9.285299,-16.249963,167.587433,153.032501
0,150,-5.671154,18.307474,-24.640047,160.729004,172.659973
0,150,-23.227184,12.79661,28.989254,117.256592,72.918427
0,150,-22.305532,14.250462,69.222864,59.068821,60.285229
0,150,24.787432,17.636711,101.169886,0,43.668404
0,150,64.569023,16.612602,56.119578,59.068844,79.34903
0,150,53.329601,16.853945,0.118091,117.256592,133.685333
0,150,0.740725,16.90951,2.962948,154.137238,92.569443
0,150,-5.257591,28.69109,-20.694605,147.545486,162.06636
0,150,-23.196623,22.006916,29.969181,112.511169,67.47187
0,150,-32.65258,28.62614,79.252016,57.381302,84.151337
0,150,22.290678,28.174555,95.05916,0,40.875938
0,150,52.058826,24.689594,52.565912,57.38131,56.262127
0,150,43.844299,25.472061,7.990368,112.511177,98.05526
0,150,-73.420723,136.383684,-293.682882,141.365891,1003.119263
0,150,-29.785254,82.705469,-118.577757,135.186264,455.763062
0,150,-47.376144,41.542257,23.018948,106.382683,131.677063
0,150,-40.306038,45.506563,87.881747,55.064796,100.996651
0,150,27.023167,47.927362,113.895556,0,62.790783
0,150,62.397068,39.303396,56.452547,55.064812,75.666313
0,150,37.575897,32.470083,14.095753,106.38269,73.518921
0,150,-2.757369,19.551632,-23.786712,155.203705,164.593857
0,150,4.449971,4.521314,19.090954,175.507599,63.236961
0,150,-25.125341,3.440961,36.577654,119.847694,72.97451
0,150,-23.821402,3.739035,79.089014,59.949173,52.907791
0,150,23.862253,4.855325,121.741015,0,44.985416
0,150,66.895844,4.342417,70.787066,59.949173,80.970673
0,150,62.289146,4.647286,5.988592,119.847679,151.461868
0,150,-1.898022,8.292583,-9.49003,169.937057,151.468277
0,150,5.120209,10.754784,23.181765,164.36644,47.145248
0,150,-23.010391,11.737046,37.300856,118.180687,65.414619
0,150,-40.502266,15.940504,92.45138,59.386189,91.350693
0,150,19.998835,14.294478,102.468325,0,27.007629
0,150,68.008553,15.406862,69.623904,59.3862,81.504143
0,150,42.966774,13.024978,21.027973,118.180702,86.94239
0,150,-2.167027,19.604936,-10.835595,158.940231,153.88353
0,150,-1.50053,24.224752,-7.153272,153.514038,140.435028
0,150,-20.553659,19.510935,38.144961,114.915611,57.721844
0,150,-23.250158,21.92539,77.305216,58.248299,51.929768
0,150,20.883598,25.583523,106.975954,0,30.894186
0,150,38.894302,19.151413,60.304453,58.248306,29.508459
0,150,39.262348,20.675997,26.199297,114.915596,68.649559
0,150,-1.262473,29.565172,-6.31252,148.318741,139.40509
0,150,1.260677,30.097046,7.015708,143.123459,95.40583
0,150,-18.33276,26.931755,39.861887,110.484138,46.158306
0,150,-44.572533,40.532907,96.06695,56.63179,100.141762
0,150,20.598883,37.117124,110.248278,0,38.469208
0,150,47.653091,30.252355,62.737368,56.631794,44.599686
0,150,55.676769,37.273714,9.857933,110.484131,128.187759
0,150,40.736263,23.14723,19.264038,118.473442,83.109802
0,200,18.836483,9.013726,-18.072651,163.901077,125.609756
0,200,-25.499416,10.68646,-49.721529,118.07251,166.532394
0,200,-80.604599,12.274423,-10.420547,59.349216,137.363129
0,200,-36.101704,6.897346,34.04978,0,45.849121
0,200,7.344502,11.694661,76.607676,59.349236,124.230537
0,200,58.077637,11.946713,28.744501,118.072472,189.509705
0,200,31.538181,22.579269,-31.538175,145.616302,185.400726
0,200,36.122433,37.566442,-35.862161,127.331512,192.824066
0,200,-19.545876,26.148607,-27.828653,101.818939,103.368309
0,200,-47.810577,26.290542,-0.72153,53.245049,72.302574
0,200,-48.581902,32.924391,46.615649,0,69.793427
0,200,2.790349,33.634169,63.10615,53.245079,101.791924
0,200,28.918478,26.858389,21.018564,101.818924,106.449379
0,200,10.172007,28.474525,-10.172004,113.350197,92.475838
0,200,27.298643,54.822039,-27.387985,99.368896,153.075424
0,200,-20.442724,50.561991,-35.184004,82.651344,123.34903
0,200,-54.791397,51.175577,-2.824981,44.821804,88.234268
0,200,-31.340609,36.631643,30.223318,0,41.318703
0,200,1.968571,55.627893,60.989565,44.821819,100.040421
0,200,32.124592,48.613802,22.940138,82.651329,115.608551
0,200,20.539721,61.373522,-20.539709,89.441193,137.870636
0,200,8.793915,46.966799,-9.221599,79.513474,74.720169
0,200,-16.488997,53.485132,-20.682392,67.262917,82.593773
0,200,-36.084515,48.862738,1.322205,37.297375,56.52874
0,200,-45.633938,75.520876,44.127932,0,78.469376
0,200,-2.742199,54.459082,40.91318,37.297394,60.816036
0,200,21.184511,55.179968,20.104185,67.262901,84.910301
0,200,13.830813,21.765966,-37.661627,122.398972,135.427994
0,200,19.568205,8.452737,-36.333032,169.777832,188.74231
0,200,-47.17944,8.075997,-37.181898,119.215492,175.722305
0,200,-52.775444,5.750244,21.109242,59.737156,75.72628
0,200,-31.776518,6.020173,60.298273,0,48.673904
0,200,11.437514,5.520626,53.339728,59.737103,65.465919
0,200,47.868084,7.158214,17.00758,119.215446,148.058167
0,200,13.471649,13.649137,-26.943273,157.506241,156.257034
0,200,17.102348,24.370336,-33.911045,145.234619,173.458206
0,200,-40.440281,24.448658,-27.046522,111.476578,141.424789
0,200,-40.627899,16.503216,21.318249,57.000885,49.782742
0,200,-28.713785,18.950331,54.238413,0,43.082218
0,200,19.443916,24.148544,67.182993,57.000839,95.516296
0,200,44.681465,24.046789,17.237892,111.476532,136.575256
0,200,12.435894,30.006401,-24.871759,134.396774,147.977859
0,200,2.603811,25.511091,-5.265915,123.55896,75.633278
0,200,-37.466648,39.449663,-24.107517,99.473785,131.617416
0,200,-36.36187,25.975922,20.998467,52.28017,41.814632
0,200,-40.994648,48.389982,80.686007,0,77.113289
0,200,19.020245,40.962839,66.460734,52.280125,94.299095
0,200,14.665434,24.790699,19.903509,99.473763,58.674416
0,200,5.573121,36.51037,-11.146241,114.53511,99.989876
0,200,13.427785,55.385336,-27.504177,105.51123,144.942047
0,200,-36.283169,54.22098,-22.230985,87.166756,123.563362
0,200,-40.066463,39.256292,20.466999,46.910271,50.852829
0,200,-24.049923,39.612841,46.644217,0,32.194195
0,200,23.743534,64.027582,72.288752,46.910233,107.224213
0,200,41.896568,55.88273,18.222763,87.166733,126.905983
0,200,14.963782,21.993042,-54.891138,138.442291,209.983231
0,200,10.325454,6.979043,-27.892229,172.762268,173.155396
0,200,-35.673382,4.464276,0.327307,119.605408,91.593849
0,200,-73.263748,6.012283,41.458441,59.868092,106.888718
0,200,-20.599577,3.79049,57.190062,0,23.938065
0,200,15.40849,4.439025,59.373904,59.868145,57.398945
0,200,30.293941,4.577884,22.242386,119.605423,95.794861
0,200,2.078584,8.451469,-6.235719,163.899429,103.768311
0,200,8.642123,18.501215,-25.606733,155.036621,160.832825
0,200,-34.356873,15.188209,1.780492,115.463341,83.884979
0,200,-40.242916,13.747962,35.679651,58.442356,43.346275
0,200,-32.063423,21.304485,91.633311,0,63.19685
0,200,14.003075,15.18502,59.240301,58.442413,56.176693
0,200,21.582142,14.05053,24.046494,115.463326,70.311867
0,200,1.136312,18.73806,-3.408962,146.737869,93.45919
0,200,9.238359,33.540014,-27.78153,138.439148,163.923325
0,200,-30.359072,23.941481,4.909646,108.13089,72.307426
0,200,-69.570137,34.916239,41.642206,55.740814,95.129097
0,200,-27.57387,32.361788,81.02421,0,48.785442
0,200,21.761736,30.463167,67.948847,55.740856,75.702667
0,200,23.15052,24.422563,24.659497,108.13089,74.519936
0,200,2.544399,31.560232,-7.63321,130.957687,104.878967
0,200,2.164297,36.347902,-7.121973,123.476204,97.183273
0,200,-45.635952,46.285669,-12.269178,99.421333,130.48941
0,200,-45.44009,35.868654,35.842345,52.258301,53.941944
0,200,-29.362997,48.79809,86.245516,0,57.453327
0,200,20.26251,41.695593,65.006212,52.25835,68.154686
0,200,51.845078,50.357748,18.754248,99.421318,148.761215
0,200,1.206027,19.241144,-14.824136,148.674286,115.276154
0,200,4.413532,5.989215,-14.548354,174.445892,149.005722
0,200,-34.760941,3.679996,15.394549,119.767357,71.210098
0,200,-70.832779,5.008381,55.885737,59.922352,96.034584
0,200,-27.638142,5.204125,104.540507,0,54.443977
0,200,28.685497,4.619557,78.069636,59.922302,76.613487
0,200,35.328384,4.267223,27.529387,119.767311,102.491257
0,200,4.739147,9.579612,-18.956461,167.587433,162.043015
0,200,8.151706,18.772543,-26.594118,160.729004,184.864532
0,200,-40.296249,14.187936,10.024776,117.256607,89.635338
0,200,-43.037376,12.762883,48.941065,59.068878,42.870613
0,200,-28.291544,18.679766,107.196772,0,57.81192
0,200,27.021744,15.83958,77.810976,59.06881,75.118156
0,200,16.781326,11.658187,32.848505,117.256577,50.704689
0,200,-1.262163,16.405626,5.048718,154.137238,86.19416
0,200,4.798925,28.251398,-19.243339,147.545486,156.389496
0,200,-52.528419,29.380648,-3.110128,112.511177,138.895767
0,200,-71.542641,30.50206,57.070334,57.381344,93.082306
0,200,-24.281506,28.454285,95.006861,0,42.073727
0,200,35.962883,30.771152,86.431277,57.381302,95.761505
0,200,41.582878,27.256878,26.731608,112.511154,118.13546
0,200,3.102419,32.301191,-12.4096,141.365891,137.870804
0,200,1.62023,35.459329,-7.184145,135.186279,117.394913
0,200,-28.624926,27.909923,20.033707,106.38269,49.76281
0,200,-72.507797,43.307382,56.41712,55.064838,96.294846
0,200,-21.673111,35.816011,84.441912,0,31.563408
0,200,17.082983,32.62256,66.945841,55.064793,46.924171
0,200,49.135452,41.861257,24.547217,106.382675,136.474533
0,200,1.268025,19.253742,-16.34004,155.203705,142.458664
0,200,0.326864,5.270393,1.430135,175.50766,119.122673
0,200,-36.369308,3.382775,26.19125,119.847679,64.493591
0,200,-53.58881,3.752674,63.206026,59.949173,59.368355
0,200,-23.762199,4.43353,111.372721,0,42.702385
0,200,34.563145,4.332806,89.798754,59.949158,79.1623
0,200,23.010548,3.349954,39.336127,119.847649,62.276638
0,200,2.760179,8.662341,-13.801045,169.937042,165.445618
0,200,0.561821,13.438568,4.628826,164.36644,108.671707
0,200,-55.008652,15.246492,9.799133,118.180687,128.533279
0,200,-56.408928,13.665463,65.187334,59.386215,60.727608
0,200,-19.625141,12.626968,90.724932,0,23.877752
0,200,19.194563,12.396417,77.589548,59.386189,47.189968
0,200,23.328382,11.769798,39.237753,118.180649,61.220375
0,200,2.633165,20.045864,-13.166376,158.940231,161.195099
0,200,2.582395,25.608539,-12.942336,153.514038,156.993271
0,200,-31.602329,18.871309,29.099734,114.915581,50.63134
0,200,-50.577728,21.974129,63.197581,58.248318,49.763519
0,200,-19.091084,22.25177,92.89683,0,23.165716
0,200,28.292114,24.100288,85.56753,58.248291,66.346886
0,200,37.151203,23.405327,35.568373,114.915573,99.67234
0,200,-2.521129,23.969782,12.605401,148.318741,81.597
0,200,-4.388838,25.236904,21.296133,143.123474,51.800415
0,200,-49.725185,34.776697,13.194521,110.484123,111.854729
0,200,-68.38752,37.117121,68.249659,56.631802,83.867577
0,200,-21.401031,35.40809,104.331217,0,34.602757
0,200,33.681656,36.388136,88.389368,56.631783,76.980141
0,200,55.349079,39.99991,27.892893,110.484108,148.268845
0,200,7.653048,24.061102,14.693907,147.697891,80.824661
0,200,22.678976,14.360076,-44.502416,159.71582,191.129654
0,200,-35.195621,12.046766,-38.358995,116.967743,159.424683
0,200,-48.933025,9.709,11.187739,58.968895,87.623116
0,200,-22.481531,8.766908,43.864275,0,48.212818
0,200,38.303551,16.142256,76.477946,58.968849,144.039978
0,200,55.244293,12.63211,7.833186,116.967705,167.1306
0,200,9.255165,16.893003,-18.510339,137.807236,108.217598
0,200,10.705418,27.093635,-21.061584,115.898705,106.778107
0,200,-19.689203,24.052822,-13.355636,94.449844,75.877518
0,200,-45.516743,31.872423,11.066824,50.148182,82.232353
0,200,-21.832693,28.370006,40.618403,0,52.622044
0,200,14.452697,29.465681,40.57025,50.14814,69.81588
0,200,42.199635,36.364324,7.778423,94.449814,126.648155
0,200,5.859643,30.834085,-11.719287,100.924202,84.179672
0,200,7.418485,39.746534,-14.969819,85.949692,82.693604
0,200,-24.408381,50.720739,-21.073244,72.363686,97.961777
0,200,-25.537441,33.49711,10.349592,39.855976,42.633804
0,200,-16.848068,36.174356,30.239142,0,41.749096
0,200,9.07368,41.016909,34.192057,39.855946,58.828754
0,200,37.248161,56.756384,8.40561,72.36367,112.065819
0,200,3.871096,42.161585,-7.742176,76.306458,69.0951
0,200,9.552027,64.246965,-19.624105,66.6632,96.469444
0,200,-14.74871,46.255777,-7.742254,56.831627,56.168354
0,200,-26.428276,48.581991,10.182935,31.893295,46.66621
0,200,-19.575449,61.939764,36.520857,0,57.197308
0,200,10.658965,62.809763,37.024988,31.893255,70.03952
0,200,18.682234,51.43936,10.279083,56.831615,64.555077
0,200,7.775981,22.110239,-41.103903,116.950172,130.614777
0,200,13.073071,9.422226,-46.951002,168.917679,207.547241
0,200,-59.234577,9.374308,-34.463915,119.078957,205.180862
0,200,-60.52813,7.481748,34.371054,59.691113,103.498451
0,200,-16.876638,6.537679,65.524378,0,48.231777
0,200,44.548027,8.705066,68.577616,59.691067,119.936211
0,200,27.753113,5.183592,12.144022,119.078926,88.662727
0,200,7.372547,14.297597,-29.490131,155.703903,153.468643
0,200,9.368702,25.476669,-37.165365,142.490158,171.479492
0,200,-36.979881,22.175854,-11.653339,110.177948,113.863678
0,200,-31.307734,15.875961,26.047211,56.517151,48.767391
0,200,-15.305346,19.219787,55.360647,0,42.414688
0,200,40.730618,28.670605,64.949045,56.517105,109.983528
0,200,47.870308,25.519688,5.422903,110.177933,139.064774
0,200,3.387106,24.442276,-13.548367,131.042023,102.892029
0,200,8.253484,42.18395,-33.176529,119.593864,154.339737
0,200,-37.848732,38.735258,-12.592026,96.914429,114.736473
0,200,-27.381292,25.253166,25.781655,51.204887,37.415722
0,200,-16.423437,35.763689,60.037108,0,49.757236
0,200,12.543153,26.518215,38.871149,51.204838,43.507999
0,200,45.202137,42.096956,6.259985,96.914413,128.296967
0,200,4.546018,42.092295,-18.184076,110.287231,115.939461
0,200,3.994872,46.257715,-16.731402,100.980576,101.441902
0,200,-43.575607,61.862436,-19.595688,83.84938,139.000854
0,200,-35.257587,42.541223,27.828947,45.381683,51.950718
0,200,-18.853338,61.191904,72.104662,0,67.347427
0,200,14.411518,39.883879,40.893259,45.381645,47.778801
0,200,49.330101,62.49893,6.177721,83.849365,139.306198
0,200,8.271146,22.308802,-59.627298,136.523407,214.522293
0,200,42.676407,21.993353,-249.845724,172.475357,843.994446
0,200,-97.839211,9.93158,-48.315607,119.573586,313.157043
0,200,-81.204208,7.260364,56.993223,59.857437,137.123444
0,200,-14.783102,5.70668,85.789431,0,49.672981
0,200,31.453159,5.112993,60.628573,59.857464,73.700386
0,200,28.594576,4.268201,18.970415,119.573639,84.396622
0,200,5.484492,12.348588,-32.907444,163.276291,181.514069
0,200,5.08522,19.568096,-30.247146,154.077209,169.926559
0,200,-56.379154,22.346414,-12.945422,115.121391,163.556656
0,200,-50.242096,17.80517,45.411921,58.321354,77.009224
0,200,-12.235149,14.950823,64.653811,0,31.182274
0,200,25.011768,15.976444,55.355067,58.321381,58.155613
0,200,35.176342,16.765905,15.483132,115.121429,98.539307
0,200,6.467782,30.235504,-38.80702,145.5065,198.419708
0,200,5.435596,35.518095,-32.755375,136.935822,172.846252
0,200,-55.443798,37.834242,-12.22764,107.334,157.860184
0,200,-35.432983,24.621275,40.823927,55.434158,45.982002
0,200,-14.632628,31.458593,79.213152,0,48.966324
0,200,37.25639,33.734167,66.614451,55.434166,88.825638
0,200,35.189182,28.731943,15.521328,107.33403,96.860435
0,200,0.022383,27.84046,-0.134448,129.264603,78.743774
0,200,3.409377,44.35486,-21.283092,121.593391,135.365479
0,200,-29.571625,34.981638,7.988609,98.216583,73.123917
0,200,-39.568516,37.322569,42.320875,51.75478,52.501671
0,200,-16.484098,53.880064,95.317179,0,66.104584
0,200,25.20406,39.059461,56.648627,51.754799,59.953827
0,200,34.666241,39.946482,16.609864,98.216621,94.176849
0,200,0.054878,19.021969,-10.439125,147.878113,100.539665
0,200,0.722801,5.215799,0.374876,174.319351,100.558037
0,200,-33.428261,3.782212,16.651514,119.756592,81.108849
0,200,-81.135262,6.027781,70.539072,59.918736,130.163284
0,200,-11.204049,4.278778,85.78483,0,31.086157
0,200,23.948311,3.805833,62.511919,59.918724,47.58522
0,200,67.78952,5.847601,10.872607,119.756607,188.734879
0,200,1.51248,8.864369,-12.100274,167.308548,137.823456
0,200,0.103174,13.501496,2.997752,160.297775,87.762657
0,200,-64.180367,19.905157,-5.41373,117.135262,175.328888
0,200,-57.936501,16.726772,60.763701,59.02689,85.231339
0,200,-13.893207,17.295822,99.477221,0,49.605377
0,200,20.558422,12.582554,59.962412,59.026886,39.627949
0,200,55.931316,18.399567,14.825409,117.135284,151.869232
0,200,2.141274,21.711841,-17.130393,153.571503,151.731232
0,200,1.494727,26.095802,-12.044085,146.845215,131.819809
0,200,-60.723343,32.833437,-2.828131,112.203461,160.410873
0,200,-58.357231,29.087334,61.95154,57.26862,82.207314
0,200,-10.663046,21.944191,73.784045,0,22.925894
0,200,25.204468,23.354809,64.656122,57.268604,51.522861
0,200,53.583134,30.7759,15.843336,112.203484,142.825043
0,200,2.318995,34.62631,-18.552191,140.556564,153.927551
0,200,1.818114,38.935602,-15.373811,134.267929,138.656891
0,200,-32.793934,31.80924,17.197729,105.873276,72.474312
0,200,-43.009163,34.168249,55.44108,54.865582,53.223763
0,200,-9.992472,31.992147,75.517534,0,22.644573
0,200,25.910385,33.457563,65.161501,54.865593,51.65929
0,200,38.587341,36.360254,23.135807,105.873299,99.650444
0,200,1.054977,19.421909,-20.549858,154.816895,152.989685
0,200,-1.402633,4.499236,20.146654,175.441513,60.910183
0,200,-60.944263,4.75075,7.987849,119.84317,160.426407
0,200,-69.538063,4.758701,77.525843,59.94762,102.932648
0,200,-13.280629,5.111775,128.015543,0,57.049938
0,200,58.097675,5.095868,95.945254,59.947647,112.1856
0,200,32.579601,3.581489,34.640913,119.843132,80.903831
0,200,0.180388,7.634917,-1.804178,169.790192,127.074303
0,200,2.361855,16.659166,-18.85053,164.13887,173.743866
0,200,-35.418167,12.228851,27.535679,118.128151,69.495796
0,200,-42.175804,12.474417,65.185335,59.368225,50.005947
0,200,-10.77565,12.94821,93.171847,0,25.245302
0,200,56.08773,17.490717,94.5115,59.368237,106.8358
0,200,30.210701,12.312487,34.64218,118.12812,70.572174
0,200,-0.99199,15.684515,9.919824,158.638275,90.178078
0,200,2.039433,27.409071,-20.469364,153.137634,177.245941
0,200,-54.161018,26.476929,14.041659,114.775948,127.715187
0,200,-29.381638,18.265802,60.451987,58.198574,26.351423
0,200,-11.571548,27.771603,115.715395,0,47.614502
0,200,45.252945,26.779991,86.123774,58.198589,83.992355
0,200,44.953461,24.965534,28.007977,114.775917,111.517586
0,200,-1.556911,23.056337,15.569002,147.877457,71.826538
0,200,0.976697,36.049898,-10.584437,142.61731,145.151123
0,200,-33.240761,28.793487,29.051731,110.239716,59.670341
0,200,-39.576134,29.652347,65.027361,56.54026,41.425117
0,200,-11.852434,40.298338,118.524882,0,51.459705
0,200,42.918159,36.965422,84.445856,56.540268,78.985382
0,200,41.710304,34.337549,28.919834,110.239693,103.6549
0,200,0.080372,34.273451,-0.80378,142.61731,117.60199
0,200,0.494997,10.619254,-33.377142,157.380142,135.506058
0,200,-51.649445,13.928958,-20.391357,116.251213,165.082123
0,200,-42.865734,11.566933,33.081236,58.719341,96.993217
0,200,-1.443963,10.218811,51.922987,0,56.435253
0,200,62.519314,16.439236,46.666952,58.719334,134.15416
0,200,53.16349,14.164299,-20.12236,116.251228,167.557281
0,200,-0.000005,30.573318,-44.618582,133.698074,181.63179
0,200,0.234384,26.891653,-20.904258,110.015976,95.760124
0,200,-57.830296,53.747087,-24.119133,90.384544,180.626373
0,200,-52.219864,48.700609,39.418257,48.361431,116.477882
0,200,-1.347322,29.818405,43.370962,0,52.407822
0,200,25.314718,27.464979,26.171112,48.361431,62.46735
0,200,58.321362,53.632395,-22.940893,90.38456,179.482635
0,200,-0.000003,40.833429,-20.595493,94.81356,106.784882
0,200,-0.065669,45.254511,-19.679418,79.611153,89.097084
0,200,-28.870275,52.001005,-8.637143,67.341003,96.781532
0,200,-26.771503,47.729753,24.320938,37.337017,64.837158
0,200,-1.040577,63.978662,53.939539,0,75.378334
0,200,24.419641,45.842111,26.002575,37.337013,63.931973
0,200,41.392296,66.782091,-11.77253,67.341003,128.570023
0,200,-0.000003,64.491632,-20.877565,70.271111,109.338989
0,200,-0.356266,62.310217,-18.526834,60.931087,85.057495
0,200,-17.036566,50.455347,-1.800857,52.091965,59.579597
0,200,-33.397343,78.556703,26.935755,29.370636,90.963516
0,200,-1.290784,68.372682,40.971865,0,64.001579
0,200,19.407743,55.099462,22.59475,29.37063,52.845806
0,200,27.011875,66.316339,-3.415429,52.091965,85.49379
0,200,-0.000003,20.215948,-22.159557,114.754936,78.816162
0,200,1.266988,6.53413,-18.464859,168.578827,115.464615
0,200,-39.271721,6.535196,-3.228986,119.022194,118.256615
0,200,-54.611897,8.138533,49.850321,59.67194,111.707993
0,200,-1.454757,5.786875,58.703757,0,43.327148
0,200,27.260998,5.148319,36.294569,59.671936,53.586277
0,200,38.36021,6.374395,-1.59181,119.022209,113.417282
0,200,-0.000005,15.515354,-34.61305,154.99939,165.068298
0,200,0.14488,19.579384,-20.286636,141.419922,116.365219
0,200,-38.374588,22.510542,-2.766093,109.651787,112.708298
0,200,-59.377598,30.785129,53.671133,56.319202,117.775208
0,200,-1.419487,22.454456,64.970537,0,51.604759
0,200,23.705765,16.58218,35.325594,56.319195,48.656807
0,200,50.875248,27.348968,-8.762311,109.651802,148.991516
0,200,-0.000005,37.89723,-40.93878,129.746185,183.01741
0,200,-0.040028,41.455946,-31.972915,118.072472,146.519501
0,200,-18.608549,24.895233,7.676519,95.908546,55.883579
0,200,-55.952709,50.350622,51.60916,50.776066,112.916519
0,200,-0.602348,47.974771,80.300852,0,70.293724
0,200,41.332321,40.638677,45.4433,50.776066,85.527824
0,200,45.076813,42.28504,-4.445383,95.908554,130.173141
0,200,-0.000004,45.024473,-21.891235,108.671722,124.460014
0,200,-0.264923,40.875269,-10.351918,99.27095,80.370796
0,200,-34.126431,50.528791,-1.525684,82.578217,100.343918
0,200,-40.513618,55.209234,41.536661,44.787525,83.40609
0,200,-0.789825,41.65407,49.371767,0,34.659573
0,200,21.720478,38.404703,33.451247,44.787525,40.741463
0,200,33.43404,48.319025,2.505172,82.578224,91.884979
0,200,-0.000003,19.36496,-15.473245,135.821381,89.897797
0,200,0.984791,6.756078,-25.14343,172.371872,156.044449
0,200,-23.149633,3.782391,16.082241,119.561852,60.312275
0,200,-59.995117,6.506582,62.955858,59.853527,114.525475
0,200,-1.457122,4.101399,62.357477,0,28.094223
0,200,52.997524,6.080086,61.150561,59.853523,97.602608
0,200,41.431904,5.152948,6.631403,119.561859,113.915031
0,200,-0.000005,12.136301,-30.771099,163.05191,173.295197
0,200,0.107335,13.951707,-6.09549,153.731964,95.633293
0,200,-68.15728,25.364925,-9.929472,114.995674,195.581482
0,200,-51.453911,20.72938,59.128309,58.276772,94.223198
0,200,-1.439268,15.631807,67.819346,0,34.645992
0,200,26.972746,14.268412,47.234762,58.27676,47.70528
0,200,36.779228,16.775553,9.344465,114.995689,98.078575
0,200,-0.000005,27.584734,-30.720794,145.064545,170.906128
0,200,-0.016186,23.398577,-2.383029,136.397156,81.676407
0,200,-44.396313,32.507666,2.739751,107.043831,125.901512
0,200,-52.150009,35.838571,59.482199,55.321884,95.103165
0,200,-0.542341,28.039265,70.406557,0,35.126114
0,200,36.355499,28.793728,52.617506,55.321869,65.945427
0,200,44.358788,31.83914,6.017263,107.043846,119.906586
0,200,-0.000006,44.842386,-34.168367,128.659805,179.972198
0,200,-0.215135,40.560175,-14.54732,120.922432,114.544556
0,200,-32.236553,38.096147,9.800293,97.782204,86.060905
0,200,-38.177723,41.083837,50.453886,51.572002,67.898903
0,200,-0.592033,77.713655,137.47909,0,118.565132
0,200,58.621483,55.361013,64.528742,51.571999,107.731331
0,200,41.069489,42.976076,7.876498,97.782211,106.906677
0,200,-0.000004,19.182165,-13.64555,147.598846,109.632843
0,200,0.756724,6.119845,-17.407319,174.275223,153.190704
0,200,-61.960411,5.577575,3.675795,119.752831,169.618057
0,200,-49.918079,4.798112,67.136461,59.917488,86.433578
0,200,-1.458006,5.953297,119.904589,0,70.348076
0,200,52.350979,5.022765,70.776522,59.91748,88.669861
0,200,54.136242,5.09821,9.295546,119.752831,144.68042
0,200,-0.000003,6.943852,5.130138,167.211365,85.284515
0,200,1.458185,16.055731,-11.413869,160.147522,133.475983
0,200,-70.312904,21.209083,-1.161966,117.092445,193.753113
0,200,-51.183399,17.244432,68.984064,59.012077,86.017265
0,200,-1.447146,16.097935,92.818964,0,42.141811
0,200,99.102295,27.026615,98.888232,59.01207,186.365784
0,200,109.70446,29.069469,-22.770641,117.092461,311.796478
0,200,-0.000007,26.960897,-38.962003,153.374512,216.154144
0,200,-0.008078,21.809135,2.281505,146.601501,88.751541
0,200,-36.783077,24.743471,17.113699,112.0952,94.049431
0,200,-64.433617,34.143103,76.604815,57.228886,110.928871
0,200,-0.516099,31.763285,106.170801,0,53.090694
0,200,21.535194,19.461422,54.082899,57.228886,29.349821
0,200,31.948959,22.574057,23.203709,112.095207,74.243782
0,200,-0.000005,33.812826,-16.323817,140.275269,146.201813
0,200,-0.192712,43.322077,-25.706106,133.94902,168.841278
0,200,-39.066307,36.173662,15.822991,105.694832,98.615219
0,200,-51.097076,41.388304,67.878924,54.795578,86.02832
0,200,-0.549463,43.496366,102.656794,0,50.72282
0,200,39.658878,36.464468,63.531519,54.795574,60.761295
0,200,46.531788,39.14792,14.75689,105.694839,116.088409
0,200,-0.000008,20.569179,-49.228777,154.683899,235.664948
0,200,0.601554,5.445933,-3.046529,175.418793,130.316101
0,200,-80.335571,5.710797,3.067691,119.841599,218.278732
0,200,-39.845024,3.773211,71.320429,59.947151,59.916874
0,200,-1.458536,4.076971,102.76021,0,34.281151
0,200,38.453796,3.776324,72.751963,59.947151,54.967361
0,200,61.602097,4.823495,14.984625,119.841614,158.695419
0,200,-0.000006,8.617366,-13.246094,169.739792,160.966507
0,200,1.458655,12.399088,11.774908,164.060776,84.698601
0,200,-52.856651,15.545492,18.922558,118.109955,131.938873
0,200,-26.926424,11.275098,64.985239,59.362041,32.994228
0,200,0,12.726225,90.900858,0,23.066442
0,200,66.811661,17.800711,88.574564,59.36203,112.452217
0,200,69.727699,18.272104,9.742851,118.10997,185.001297
0,200,-0.000004,13.752234,1.770394,164.060776,113.985641
0,200,-0.000457,39.346384,-51.834203,153.00853,269.661133
